"","Exporter","Importer","VoT","Quantity"
"17182","LTU","BGR",1695602256.77315,44.0034688141431
"17183","LTU","ARE",1569111463.01982,269.50862401587
"17184","LTU","ROU",1784697481.82303,68.7396065800232
"17185","LTU","CPV",1330653,42.95
"17186","LTU","KGZ",1718940857.02171,148.937784278712
"17187","LTU","DEU",3522915373.07549,887.954960836446
"17188","LTU","ATA",336340.682539683,814.718666666667
"17189","LTU","SEN",1549436649.0119,1774.09964633388
"17190","LTU","GRC",2838084249.4788,72.8567760884642
"17191","LTU","COK",275716.9,244.8273
"17192","LTU","GUY",59017,200
"17193","LTU","MUS",946560588.492064,13.8470937385921
"17194","LTU","GBR",2767052276.88151,630.493655066056
"17195","LTU","GNB",21052.5,25.04
"17196","LTU","CRI",793934960.701754,331.30710426967
"17197","LTU","COL",2547649484.31288,1102.15307958761
"17198","LTU","MAC",238211.21875,1.90943684022812
"17199","LTU","CYP",1806340529.2827,237.033651365575
"17200","LTU","SWE",3315203647.70664,1152.67099903547
"17201","LTU","AUT",2663402503.57312,132.448420363935
"17202","LTU","ZAF",1052880637.34664,146.78977320609
"17203","LTU","CMR",1017764304.2,508.774732970308
"17204","LTU","LBY",1351738.51785714,4530.86985121071
"17205","LTU","CUB",124539919.333333,56.75480975585
"17206","LTU","IND",1752023248.20779,1279.19069660075
"17207","LTU","HND",2879345233.31818,13.4009502159136
"17208","LTU","PNG",81350.6,40.717
"17209","LTU","HKG",1484209536.59921,34.2819968045804
"17210","LTU","IDN",296379101.378378,141.488684519194
"17211","LTU","BRA",1109458673.2582,386.066050243507
"17212","LTU","MWI",8675911768.66667,639.638333333333
"17213","LTU","PRT",2008325014.07671,534.216604036879
"17214","LTU","PRY",879674.973333333,18.7610090645467
"17215","LTU","IRL",1109325485.35971,177.511508506128
"17216","LTU","PAK",1627229443.00794,1894.8117655476
"17217","LTU","FIN",2824862821.03894,529.740688306294
"17218","LTU","TUR",2148338862.98272,1119.86684390943
"17219","LTU","NZL",855916991.611529,136.269638476114
"17220","LTU","MAR",537389943.04798,1337.66660731487
"17221","LTU","AFG",238871.480916031,65.3157404580153
"17222","LTU","ESP",2722726437.00757,1108.84073820146
"17223","LTU","USA",3037335989.20676,1580.17779988811
"17224","LTU","IRN",1550157700.91608,90.6653962382098
"17225","LTU","BIH",2449557315.82965,16.8021724095344
"17226","LTU","MKD",1202415982.53304,9.74858573187401
"17227","LTU","ATF",25265.3333333333,166.603833333333
"17228","LTU","VEN",1612948406.68421,2446.29179060532
"17229","LTU","AND",1335,0.002
"17230","LTU","SRB",724301314.902338,37.1151564229409
"17231","LTU","SLV",2190445.42857143,2309.54114857143
"17232","LTU","DZA",1159587398.21397,1728.5779811728
"17233","LTU","SLE",244502.4,854.504
"17234","LTU","COG",1047450.25,196.450876822222
"17235","LTU","BOL",942316.404761905,13.4573327011905
"17236","LTU","PER",1357807054.63158,641.881169854865
"17237","LTU","ISL",3101281315.27781,213.342246465576
"17238","LTU","POL",3624115928.6005,906.848258441444
"17239","LTU","CYM",868130,4500.0215
"17240","LTU","SAU",2044036626.81839,1300.43997397467
"17241","LTU","MNG",4221968423.10619,14.8895105508752
"17242","LTU","LCA",20127,3.1
"17243","LTU","ECU",1241596456.14286,4602.56774615
"17244","LTU","AZE",1307141038.56312,55.9265275956485
"17245","LTU","MOZ",5697096044.75,3372.60526633437
"17246","LTU","ANT",33770.4285714286,727.1645
"17247","LTU","NCL",3694751178.3625,1.838925
"17248","LTU","SVK",2086765944.8626,104.134191026123
"17249","LTU","MEX",1733600421.875,172.364520826526
"17250","LTU","MMR",450660.5,2225.418
"17251","LTU","KNA",1731.2,0.3864
"17252","MAC","CHL",456698716.338384,1.70332449812727
"17253","MAC","BIH",88175.5384615385,0.574205128205128
"17254","MAC","VNM",561665315.206897,27.198490711803
"17255","MAC","COL",158303.631016043,0.673844894973262
"17256","MAC","GRC",3396621310.45029,3.27505882566374
"17257","MAC","SAU",1644590006.3274,1.74275986896299
"17258","MAC","GBR",3169746502.98301,20.5754675946915
"17259","MAC","MDA",3873.77777777778,0.197
"17260","MAC","HRV",501494014.76431,0.79855521356835
"17261","MAC","URY",914146979.744186,1.12594376195814
"17262","MAC","ETH",8171827378.5,121.293
"17263","MAC","MDV",2190.14285714286,0.0434285714285714
"17264","MAC","EST",1436593276.58242,0.566637325153297
"17265","MAC","NGA",1110510.63636364,5.924
"17266","MAC","GIN",1837.66666666667,1.77966666666667
"17267","MAC","BGD",2040139070.58333,83.0068221923611
"17268","MAC","SMR",43530.6666666667,25.4908333333333
"17269","MAC","MNE",4824.08888888889,0.102044444444444
"17270","MAC","TUR",1375698209.30392,2.16078042991176
"17271","MAC","PER",728596207.078652,0.626818252372472
"17272","MAC","ZAF",1356648315.40584,3.39353494907401
"17273","MAC","MAR",369740.674418605,0.201818130232558
"17274","MAC","ROU",88846.8118811881,1.12306397128713
"17275","MAC","BHR",1471654273.90533,2.20332696887574
"17276","MAC","SVK",1216156940.40693,15.8698655485866
"17277","MAC","FJI",11156.4705882353,0.648058823529412
"17278","MAC","SRB",42027.4294117647,0.389661083529412
"17279","MAC","TUN",7750.88235294118,0.272882352941176
"17280","MAC","MOZ",1112881766.11111,1.19133333333333
"17281","MAC","BGR",1221231409.97351,0.750367475256291
"17282","MAC","BRB",155568.454545455,0.532181818181818
"17283","MAC","CZE",625244663.114894,2.99757012128915
"17284","MAC","BOL",595243.75,0.14400234375
"17285","MAC","CHN",2429557158.25622,164.815279128417
"17286","MAC","MDG",1413.66666666667,1.93866666666667
"17287","MAC","IND",663619278.673469,5.02075705734694
"17288","MAC","KOR",2059598204.00543,3.2811084633924
"17289","MAC","DOM",495972.523809524,0.731761904761905
"17290","MAC","ARM",1051,0.01
"17291","MAC","KEN",445705.4,36.6688
"17292","MAC","NZL",2350242044.07932,9.85893680245071
"17293","MAC","NOR",2749948035.20616,6.98278353506848
"17294","MAC","UKR",392590.152173913,0.81489461173913
"17295","MAC","UGA",379715.833333333,13.4683333333333
"17296","MAC","CIV",1635.66666666667,0.0213333333333333
"17297","MAC","BMU",7650.25,0.365
"17298","MAC","ITA",3007575763.58333,23.5373891442713
"17299","MAC","BLR",77.4375,0.26096875
"17300","MAC","CMR",2061.71428571429,0.334285714285714
"17301","MAC","PAN",64975.7062937063,7.49381118881119
"17302","MAC","BRA",1360904765.54499,21.1704145257961
"17303","MAC","CRI",215608.916666667,1.15148611111111
"17304","MAC","PYF",26311.2857142857,0.130035714285714
"17305","MAC","PAK",7665069664.16667,12.613344967381
"17306","MAC","MLT",5149799728,9.27792399815926
"17307","MAC","JPN",3381210755.80043,22.1490279318328
"17308","MAC","SVN",1134616364.57759,4.57729635872672
"17309","MAC","MRT",5001944.2,50.8716
"17310","MAC","GRL",5158.17857142857,0.09075
"17311","MAC","SGP",1549755094.69116,4.59497370044781
"17312","MAC","TZA",2601499.5,4.104
"17313","MAC","YEM",1901676.5,0.3335
"17314","MAC","HUN",1493673042.71698,8.51391201718585
"17315","MAC","SLE",16858.5,7.9
"17316","MAC","ARG",1262653.7480916,0.478547038763359
"17317","MAC","JOR",37935.3529411765,0.181470588235294
"17318","MAC","SLV",262604.333333333,0.542679011111111
"17319","MAC","ECU",187800.538461538,0.719153846153846
"17320","MAC","ISL",537182073.536083,0.20835461176701
"17321","MAC","MMR",1904.375,0.52975
"17322","MAC","QAT",18668.2307692308,0.420692307692308
"17323","MAC","COM",698904.857142857,11.675
"17324","MAC","SEN",1145315,3.5125
"17325","MAC","EGY",651297.388888889,7.18427777777778
"17326","MAC","LKA",537487474.064103,26.3887584031808
"17327","MAC","KWT",173512.78700361,0.28616994133574
"17328","MAC","MKD",151581.75,0.121852381818182
"17329","MAC","AZE",24939,10
"17330","MAC","DNK",4398304545.10664,9.61754560791185
"17331","MAC","ESP",3657859541.54167,8.33323041224253
"17332","MAC","PHL",1092249445.13725,10.4683535430137
"17333","MAC","GTM",3350780932.11111,0.533851851851852
"17334","MAC","THA",788937779.378788,7.95958741516566
"17335","MAC","LVA",1607892149.475,0.7462033948975
"17336","MAC","PNG",1662.42857142857,0.0462857142857143
"17337","MAC","MWI",16737,0.382
"17338","MAC","ISR",1070041604.35955,7.7760512211
"17339","MAC","PSE",18698,6.1095
"17340","MAC","MEX",3503142978.3819,7.41759040606616
"17341","MAC","DEU",3163724516.13035,26.8787273633223
"17342","MAC","MUS",563047807.195652,1.52910678597391
"17343","MAC","AUS",3084857808.06157,4.29380167607304
"17344","MAC","AUT",3450109105.19316,3.20674318667284
"17345","MAC","PRK",4144.5,0.2885
"17346","MAC","HKG",3685859997.44149,70.9862918016709
"17347","MAC","SCG",4366.5,0.196375
"17348","MAC","CHE",2663132769.46973,0.851361188259806
"17349","MAC","LTU",143196.875,2.70492975
"17350","MAC","DZA",37646,3.19
"17351","MAC","TTO",1195,0.0545
"17352","MAC","KHM",1003302927.2963,16.2901094418444
"17353","MAC","BEL",3685430767.20859,3.33335051760573
"17354","MAC","NLD",4145690619.19098,8.75490784306827
"17355","MAC","RUS",1835471032.46403,1.58007390260647
"17356","MAC","NIC",1758.85714285714,0.459071428571429
"17357","MAC","BRN",247681.2,0.1942
"17358","MAC","GUM",7353,0.06
"17359","MAC","SDN",705263.35,1.1333
"17360","MAC","NCL",128028.867346939,0.13030644744898
"17361","MAC","LBN",829704944.435714,0.203366989292857
"17362","MAC","LCA",1006,0.005
"17363","MAC","USA",4171005409.27589,108.597100884205
"17364","MAC","ALB",9633.58333333333,1.24566666666667
"17365","MAC","GUY",3738,0.009
"17366","MAC","IDN",217028388.84902,10.2478158057422
"17367","MAC","VCT",1662863,3.062
"17368","MAC","IRL",2634518807.98737,6.97617349203662
"17369","MAC","KAZ",45507.9677419355,0.167854838709677
"17370","MAC","VUT",4393091,1.0165
"17371","MAC","MLI",1245023,28.125
"17372","MAC","FIN",3236888205.59875,2.89169968905172
"17373","MAC","JAM",3496.66666666667,0.788666666666667
"17374","MAC","VEN",84582.15,9.2117
"17375","MAC","SWE",3420079872.87631,5.04224469839769
"17376","MAC","ANT",395907.333333333,0.367333333333333
"17377","MAC","ARE",50623.081871345,4.79795321637427
"17378","MAC","MNG",5814.8,0.6486
"17379","MAC","TLS",12099.75,1.57175
"17380","MAC","LAO",394,0.6
"17381","MAC","PRT",4546271796.75455,2.68429021263697
"17382","MAC","TGO",6464534,14.912
"17383","MAC","IRN",31246.5,6.1275
"17384","MAC","PRY",151598.19047619,1.92646684285714
"17385","MAC","MYS",843302498.522124,21.6986567537772
"17386","MAC","FRA",3843574413.70301,13.8502379238859
"17387","MAC","N/A",74389.1410874054,25.3925050549701
"17388","MAC","CAN",3923268498.78338,5.93945092669169
"17389","MAC","POL",1677215316.39164,3.6489940507295
"17390","MAC","CYP",3604051347.5303,2.40603514664242
"17391","MDG","AUS",1204613252.13077,6.24819768053
"17392","MDG","COM",2370801663.89629,47.5699966331413
"17393","MDG","GHA",3699095692.2,28.9805603889267
"17394","MDG","N/A",32788.8448275862,46.7118620689655
"17395","MDG","ISR",1399905273.68493,10.7247305153342
"17396","MDG","SVK",1852537461.62687,15.1520935088164
"17397","MDG","MNE",103077.947368421,0.314421052631579
"17398","MDG","ARE",1008935095.02341,138.573081401829
"17399","MDG","SLV",12705655399.5714,145.281
"17400","MDG","CYP",1402067939.48,13.32895008
"17401","MDG","LVA",10020954298.7778,8.83244444444444
"17402","MDG","PSE",2017,0.593
"17403","MDG","EST",1107758117.71429,2.70622442857143
"17404","MDG","BIH",693040127.113636,2.43852272727273
"17405","MDG","TUV",8922,0.175
"17406","MDG","MWI",275053.888888889,2.91888888888889
"17407","MDG","CRI",3024790793.21622,4.6152002972973
"17408","MDG","FJI",17222959189.8,2.4974
"17409","MDG","MLT",125763.523809524,11.362380952381
"17410","MDG","JOR",953969.571428571,5.58103295228571
"17411","MDG","PYF",5147156337.84746,0.65368724330678
"17412","MDG","THA",1806109345.72121,28.5346378917012
"17413","MDG","ANT",110426.7,157.5634
"17414","MDG","ARM",334431.846153846,1.92107692307692
"17415","MDG","URY",2439885.04347826,0.279049740869565
"17416","MDG","GRD",2981349,24.758
"17417","MDG","DEU",3136950010.51346,64.5035247123362
"17418","MDG","MOZ",20204354.7,18.4260135607273
"17419","MDG","BLR",1371631459.61905,0.409809523809524
"17420","MDG","ZAF",1501659247.98261,31.4121425298572
"17421","MDG","GTM",1916.8,0.0426
"17422","MDG","FIN",1387328609.45255,7.47074260326496
"17423","MDG","DOM",2514414642.53846,7.87330307692308
"17424","MDG","CHN",2075919750.78416,637.58763520812
"17425","MDG","MEX",1618050944.01119,7.71550506117201
"17426","MDG","IRN",23003.5625,30.9411875
"17427","MDG","AGO",24728.3333333333,5.39016666666667
"17428","MDG","POL",1390660450.38462,10.3243690090717
"17429","MDG","BHS",80425.8,92.8908
"17430","MDG","CHL",949408801.403846,1.19010034230769
"17431","MDG","CYM",11823.1428571429,12.5052857142857
"17432","MDG","TKM",18128.5,41.7
"17433","MDG","GIN",6552239137,147.7275
"17434","MDG","AND",3368,0.444
"17435","MDG","GRL",1217874.33333333,0.229444444444444
"17436","MDG","NER",456085.2,7.6967
"17437","MDG","SPM",19153,36.8
"17438","MDG","GBR",1833802164.36835,30.0281740444291
"17439","MDG","BRB",5647858564.16667,0.312166666666667
"17440","MDG","HKG",4243934336.31057,57.6686784452982
"17441","MDG","LTU",374673.25,0.05475
"17442","MDG","KOR",1253816270.10887,10.5224850805806
"17443","MDG","GRC",791861036.865169,34.0373517881
"17444","MDG","AZE",113,1
"17445","MDG","MHL",94432,130.13
"17446","MDG","CIV",3090349047.20833,32.0787586190958
"17447","MDG","SOM",26509.5,29.223
"17448","MDG","NPL",78520.5,28.6425
"17449","MDG","NZL",806957475.057692,1.89703166201923
"17450","MDG","BEL",2354209524.06852,46.0057621147809
"17451","MDG","SYC",1021105271.58268,594.986123878219
"17452","MDG","JPN",1877270390.78389,15.1656744054012
"17453","MDG","SRB",219205430.784615,1.20101538461538
"17454","MDG","IND",2007631600.90596,570.224905450636
"17455","MDG","PAK",3235721915.55844,51.2686309224416
"17456","MDG","UKR",515544009.015625,6.55063272390625
"17457","MDG","CHE",3472279398.83146,435.096356791505
"17458","MDG","NLD",2257411298.48217,73.3725722444509
"17459","MDG","CAF",14180.6,10.9544
"17460","MDG","BDI",291519.851851852,32.509037037037
"17461","MDG","SWE",2050808499.41727,715.221622014723
"17462","MDG","PER",881370.157894737,3.95593724315789
"17463","MDG","EGY",1891053506.59091,46.0831214645455
"17464","MDG","SEN",4794954044.39344,3.10499318995902
"17465","MDG","KHM",385421.25,13.3378075
"17466","MDG","KAZ",459980.791666667,0.077040315
"17467","MDG","DJI",14419.4,6.5305
"17468","MDG","NCL",2706986927.39535,0.903579935904651
"17469","MDG","VNM",652758868.168539,102.908159778221
"17470","MDG","ISL",1140895630.29231,0.264117806153846
"17471","MDG","GUY",4993557062.25,1.4625
"17472","MDG","CCK",2387,0.099
"17473","MDG","TUN",1107245292.13095,6.77547702511905
"17474","MDG","YEM",2911142.28571429,412.40641
"17475","MDG","SUR",13038,7.774
"17476","MDG","USA",3193525851.54848,83.6463068441299
"17477","MDG","SCG",11409.3333333333,1.21716666666667
"17478","MDG","MDV",6077,6.22466666666667
"17479","MDG","KGZ",4218928,0.9
"17480","MDG","BGR",811203840.956989,439.39952471651
"17481","MDG","HRV",1013868755.13873,3.58826084971098
"17482","MDG","MLI",6478610114.14286,4.76
"17483","MDG","BLZ",11966,0.116
"17484","MDG","TGO",4837267,13.759
"17485","MDG","ETH",714121737.761905,9.95329195361905
"17486","MDG","KWT",520496.444444444,30.0241766222222
"17487","MDG","LBR",8152.625,0.519875
"17488","MDG","SMR",1730.57142857143,0.0315714285714286
"17489","MDG","BOL",1494692,10
"17490","MDG","PHL",777071,31.5431825
"17491","MDG","BFA",4363.85714285714,0.855071428571429
"17492","MDG","CZE",2095457755.80342,20.4846162784782
"17493","MDG","TTO",4718489593.6,3.7896
"17494","MDG","QAT",516849.606060606,5.73663636363636
"17495","MDG","MRT",20535.7,11.4246
"17496","MDG","HTI",51155,21
"17497","MDG","BRA",1617715459.875,1.5142315552675
"17498","MDG","ROU",763521582.19697,2.99637371212121
"17499","MDG","IRL",2267017321.31461,1.78040775469663
"17500","MDG","GNQ",11543.25,0.898
"17501","MDG","GMB",22844,21.5
"17502","MDG","COG",400366.6,0.94546476
"17503","MDG","SYR",811713.944444444,10.9741666666667
"17504","MDG","IDN",1964359013.63218,71.2059811749736
"17505","MDG","DZA",1787461017.50746,47.0591228254925
"17506","MDG","GAB",651800.333333333,3.3776386954902
"17507","MDG","MDA",653012.133333333,3.01052566666667
"17508","MDG","SAU",1378413807.62727,29.2641495563691
"17509","MDG","SLE",1868,0.932
"17510","MDG","BGD",1903776937.08889,109.54827631116
"17511","MDG","HUN",4902469716,0.88174401556
"17512","MDG","VCT",7146.1,5.3742
"17513","MDG","LBY",113616,119.124
"17514","MDG","TZA",279535923.540816,5.81448810842857
"17515","MDG","MAC",7057.57142857143,1.63910714285714
"17516","MDG","MAR",3148708941.85507,147.866430338882
"17517","MDG","BEN",329741.272727273,18.6304545454545
"17518","MDG","CAN",2741060737.4201,143.814958142877
"17519","MDG","BHR",1107974.59375,621.15
"17520","MDG","COD",123846.454545455,29.6421818181818
"17521","MDG","MKD",693796914.210526,5.94168421052632
"17522","MDG","RUS",1232941698.51073,5.37907009438755
"17523","MDG","PAN",276334.109090909,28.7172547487273
"17524","MDG","ALB",3093315.55555556,2.79244444444444
"17525","MDG","LKA",1385034393.05263,7.17026003473684
"17526","MDG","TUR",370769073.400901,12.4712615152491
"17527","MDG","UGA",1041556251,25.135747873913
"17528","MDG","ZMB",25966.2727272727,15.0699545454545
"17529","MDG","NGA",993820.307692308,24.1582307692308
"17530","MDG","LBN",197494847.859296,5.74454065149749
"17531","MDG","VGB",52209,17.6
"17532","MDG","GEO",369979,2.639
"17533","MDG","PRK",7287.66666666667,8.59116666666667
"17534","MDG","SGP",2094154259.48805,154.646231984526
"17535","MDG","KEN",1431339717.35185,77.730128058171
"17536","MDG","ZWE",951765.018181818,6.28234803454545
"17537","MDG","AUT",1946868439.61111,22.5360150348667
"17538","MDG","AFG",9031,20.6066666666667
"17539","MDG","VEN",2370852878.6,1.1717
"17540","MDG","TCA",72831,7.685
"17541","MDG","CMR",171822,0.841518232424242
"17542","MDG","RWA",467501.2,3.20735228
"17543","MDG","TCD",35333,8.25666666666667
"17544","MDG","ATA",87127.25,16.12625
"17545","MDG","ARG",1255479.40350877,11.5095283541228
"17546","MDG","MMR",26759,1.9
"17547","MDG","NOR",2887700738.52153,2.08690637521962
"17548","MDG","DMA",4616,0.15
"17549","MDG","MUS",3374083091.64744,55.1865421421082
"17550","MDG","OMN",23477,12.866
"17551","MDG","DNK",1051285731.34266,5.98088599922273
"17552","MDG","NRU",1725,2.528
"17553","MDG","SVN",995356333.313559,1.17402899743898
"17554","MDG","PRT",2978748329.11607,69.3622651146161
"17555","MDG","JAM",1479,0.007
"17556","MDG","ITA",3596172469.2021,106.264546403846
"17557","MDG","GUM",1885,0.161
"17558","MDG","NIC",186455.714285714,2.29557142857143
"17559","MDG","FRA",3360326717.0409,113.717314227777
"17560","MDG","ESP",2558602726.5411,82.343904792446
"17561","MDG","MYS",1021452451.42857,74.0109486483214
"17562","MDG","COL",566044808.827586,1.92813793103448
"17563","MDG","LCA",1105,0.002
"17564","MDG","HND",52021.6666666667,60.9916666666667
"17565","MDG","SHN",39450.5,2.7755
"17566","MDG","SDN",582879948.923077,34.2258960717692
"17567","MWI","GNQ",2859,9
"17568","MWI","MYS",3142815634.31148,274.12827296118
"17569","MWI","LVA",2481533469.5625,30.7942375
"17570","MWI","SGP",321989.72,659.57752
"17571","MWI","ETH",64341.2941176471,2.21482764705882
"17572","MWI","IRL",3595751927.57407,111.844763693709
"17573","MWI","VNM",902471.333333333,72.4743333333333
"17574","MWI","MRT",4081018093.41667,70.0555441666667
"17575","MWI","LBR",35026,37.28
"17576","MWI","GEO",244212.388888889,80.9721111111111
"17577","MWI","FRA",1567587871.44949,276.162224986243
"17578","MWI","PHL",73097903.2352941,857.198017647059
"17579","MWI","HND",80115,49.8666666666667
"17580","MWI","NZL",6410137217.73333,29.1926057777778
"17581","MWI","ISR",2435339.23529412,203.234270588235
"17582","MWI","PRK",1065134,213.84
"17583","MWI","AFG",5688,2.31
"17584","MWI","TJK",1888.66666666667,0.489833333333333
"17585","MWI","MAR",3344246090.63636,185.938247487827
"17586","MWI","SAU",2456478530.48276,69.1511652224138
"17587","MWI","ASM",218722,103.685
"17588","MWI","TTO",3188769184.875,11.43775
"17589","MWI","BHR",1837901004.375,9.22325
"17590","MWI","CHN",1976331703.46753,354.743893090909
"17591","MWI","DMA",243187,99
"17592","MWI","UZB",62128.4,22.087
"17593","MWI","BGR",874249383.529412,40.7401235294118
"17594","MWI","QAT",3020036.28571429,5.43957142857143
"17595","MWI","MDA",682333.777777778,1.47388888888889
"17596","MWI","GBR",1671400502.31931,303.196610011712
"17597","MWI","TKL",32326,5.4165
"17598","MWI","MOZ",2551280219.69539,88.0011625063084
"17599","MWI","SHN",220398,365.5
"17600","MWI","IND",3095417256.69767,1388.49291212492
"17601","MWI","NIC",1424.5,0.523
"17602","MWI","PRT",4754885566.45161,4286.019910328
"17603","MWI","SYC",29546.8571428571,12.1067142857143
"17604","MWI","GHA",714865.944444444,0.226380933333333
"17605","MWI","MUS",3004599145.42308,122.398703421538
"17606","MWI","SLV",42557,2.273
"17607","MWI","BMU",13024.6666666667,9.415
"17608","MWI","AZE",2099894.42857143,46.1530557142857
"17609","MWI","UGA",1216508282.38211,129.818157456928
"17610","MWI","VGB",1090788.14285714,307.723285714286
"17611","MWI","SCG",6343,10.2
"17612","MWI","GMB",2469910578.52174,21.3705652173913
"17613","MWI","LBY",194586.076923077,63.1940769230769
"17614","MWI","SOM",4689,84
"17615","MWI","MLI",428823.7,8.6989
"17616","MWI","COD",337298,564.513971428571
"17617","MWI","KHM",5646.57142857143,2.76371428571429
"17618","MWI","NCL",1020711,0.122666666666667
"17619","MWI","OMN",3357.6,0.5502
"17620","MWI","LKA",4477866552,51.9227546472857
"17621","MWI","KWT",1421413.13333333,29.0582
"17622","MWI","ZAF",2363832351.58008,225.787536850964
"17623","MWI","DEU",2795960606.82569,514.252650836611
"17624","MWI","IDN",1569422925.89744,399.760113723077
"17625","MWI","MNP",22761,134.4
"17626","MWI","BRN",2686167.5,34.2725
"17627","MWI","PSE",2468,8.499
"17628","MWI","VEN",3247872,28.8
"17629","MWI","TUN",2886916781.5,152.920153988056
"17630","MWI","MKD",4196049271.4,86.0939
"17631","MWI","MEX",394558731.021053,97.3152742845263
"17632","MWI","BDI",3160715766.21429,614.545834790714
"17633","MWI","AGO",37520.2142857143,41.0869285714286
"17634","MWI","SEN",2522089285.69565,33.255753510913
"17635","MWI","CHL",3030528538.91667,54.1004652408333
"17636","MWI","VCT",2090124.33333333,2.377
"17637","MWI","PER",16860858832,6.14633333333333
"17638","MWI","BRA",2619400397.17647,448.237696470588
"17639","MWI","LTU",6905628750.15385,577.710307692308
"17640","MWI","DNK",4655176680.37705,132.602581551733
"17641","MWI","HTI",9962,1.8
"17642","MWI","MAC",1399,4
"17643","MWI","ARE",1454274210.94545,104.163607703636
"17644","MWI","JOR",2556759.54545455,34.2289090909091
"17645","MWI","JAM",2248324582.90909,1.58854545454545
"17646","MWI","FIN",2708085056.26667,989.169686666667
"17647","MWI","HUN",5366587077,67.2098495117889
"17648","MWI","COG",218982.424242424,214.263708212121
"17649","MWI","NRU",22059,24.24
"17650","MWI","CAN",1028642275.30337,31.8431789286382
"17651","MWI","KGZ",2655097.66666667,9.32666666666667
"17652","MWI","ZWE",1051897486.92358,783.952896081428
"17653","MWI","MLT",1979,0.002
"17654","MWI","AUS",2205321718.50746,189.519739669015
"17655","MWI","GRC",7249264801.16,526.5600607472
"17656","MWI","AND",14518.5555555556,15.7648888888889
"17657","MWI","PAK",5114593879.36207,317.789768440345
"17658","MWI","CZE",1661035460.93878,205.580571428571
"17659","MWI","ZMB",2389768327.94076,177.429348715101
"17660","MWI","CHE",2709877934.81967,146.690854915943
"17661","MWI","SWE",2462405560.6383,114.793396950811
"17662","MWI","HKG",268863703.619048,41.4140797974286
"17663","MWI","NOR",2926418529.2,5.9236071737275
"17664","MWI","ECU",59679.25,16.47
"17665","MWI","KEN",1978297473.75319,277.808670936846
"17666","MWI","NLD",3123470346.29319,368.37882228123
"17667","MWI","SDN",9002.6,2.4572
"17668","MWI","COL",1437179.64285714,60.3256714285714
"17669","MWI","TCA",300051.333333333,57.68
"17670","MWI","N/A",95558.8648648649,79.0041381475676
"17671","MWI","CYP",5331.8,0.5916
"17672","MWI","RWA",3861530081,305.627703730952
"17673","MWI","MSR",901.333333333333,0.12
"17674","MWI","FJI",10435839748.1053,72.2378690527368
"17675","MWI","DZA",1118474188.88889,327.110028921111
"17676","MWI","GUY",2136.66666666667,0.561166666666667
"17677","MWI","JPN",1677025821.91919,360.064227226682
"17678","MWI","GTM",5019360629.35294,116.684976852941
"17679","MWI","THA",2963749379.03704,196.792851599711
"17680","MWI","KAZ",5149550123.05882,318.058465043588
"17681","MWI","TZA",1371207885.79898,235.664575685783
"17682","MWI","BGD",11794023087.625,280.479
"17683","MWI","RUS",6136796942.09375,3035.03391612719
"17684","MWI","GRD",3078338569.5,17.83375
"17685","MWI","PRY",3487363,402.04
"17686","MWI","CRI",2723128715.5,75.1236928571429
"17687","MWI","BOL",5006.5,3.083
"17688","MWI","SLB",35840.3529411765,10.3267815123529
"17689","MWI","ANT",27378,13.925
"17690","MWI","GIN",39476.5,9.6045
"17691","MWI","NER",452236.636363636,163.201363636364
"17692","MWI","AUT",1126434844.25455,134.849129090909
"17693","MWI","BRB",7866229958.25,30.9389197395
"17694","MWI","ESP",4561754205.4,407.812491747332
"17695","MWI","ISL",397512.681818182,2.39227251454545
"17696","MWI","ITA",3560788643.7563,118.417895512892
"17697","MWI","POL",4321097111.44,654.469026403264
"17698","MWI","SVK",2376997.8,0.2434
"17699","MWI","BEN",15093984868,24
"17700","MWI","EGY",715739317.755556,575.436385358556
"17701","MWI","NGA",897466.034482759,47.8741738275862
"17702","MWI","CMR",2453986339.23529,4.06389221764706
"17703","MWI","TUR",4355242670.70833,1681.40620666667
"17704","MWI","SVN",163822,5.1165
"17705","MWI","BLR",6853485287.53846,47.6943076923077
"17706","MWI","SLE",43960.2727272727,20.1458181818182
"17707","MWI","SUR",26627,20.9666666666667
"17708","MWI","CIV",1943744.25,36.495
"17709","MWI","EST",5818,9.534
"17710","MWI","HRV",2679345837.65385,199.407457230769
"17711","MWI","SRB",2037701438.52941,124.504816470588
"17712","MWI","UKR",7681304850.55556,768.492038148148
"17713","MWI","MMR",8966.25925925926,1.13896296296296
"17714","MWI","CYM",44829,6
"17715","MWI","LBN",822997.333333333,0.968666666666667
"17716","MWI","ARM",1449094.75,35.3418333333333
"17717","MWI","ROU",1810411693.11111,321.870160555556
"17718","MWI","CAF",58406.8823529412,85.7215882352941
"17719","MWI","MDG",7995515280.75,2853.79105
"17720","MWI","ALB",526461.909090909,0.739635727272727
"17721","MWI","ARG",1463818788.36842,200.004575708421
"17722","MWI","ATA",1158554,1.257
"17723","MWI","MNE",3276.5,0.0435
"17724","MWI","BEL",2113156388.01709,369.924544200484
"17725","MWI","IRN",4107073173.1,137.8989
"17726","MWI","WSM",63933,23.964
"17727","MWI","DOM",3474790093,33.3416936666667
"17728","MWI","GAB",1702058.8,11.8
"17729","MWI","BIH",8346249028.25,122.600375
"17730","MWI","KOR",6076110733.8,943.392119551267
"17731","MWI","USA",2440268321.99784,367.263530237071
"17732","MYS","LBY",1135357.09194215,282.468565796887
